date,country,region,variant,daily_new_cases,daily_deaths,daily_recovered,active_cases,tests_conducted,positivity_rate,hospitalization_rate,icu_patients,vaccination_rate,stringency_index,reproduction_number
30-07-2021,Japan,Asia,Delta,7,0,6,103,126,0.0534,0.1711,4,0.2947,61.51,0.728
26-12-2021,Japan,Asia,Omicron,105,0,6,86,98,0.0836,0.0739,1,0.4969,31.02,1.221
11-11-2021,Brazil,South America,Delta,20,1,18,217,140,0.1519,,,0.2621,47.66,0.747
30-11-2021,India,Asia,Omicron,47,0,44,520,470,0.1142,0.0449,6,0.2887,39.61,1.613
02-03-2020,Pakistan,Asia,Original,2,0,1,32,6,0.3247,0.1298,0,,80.64,0.4
18-01-2021,Italy,Europe,Alpha,2,0,1,31,30,0.0585,,1,0.0126,75.34,0.423
28-07-2020,Australia,Oceania,Original,2,0,1,33,46,0.0286,0.1616,0,,79.77,0.4
05-01-2021,Canada,North America,Alpha,1,0,0,14,14,0.0811,0.1408,0,,74.76,
02-12-2021,South Africa,Africa,Omicron,1,0,0,12,5,0.2009,0.0593,0,,43.05,1.721
04-10-2021,Germany,Europe,Delta,15,0,14,174,255,0.0697,0.1868,6,0.3825,67.27,0.4
08-01-2021,Australia,Oceania,Alpha,1,0,0,11,13,0.0707,0.21,0,0.0082,62.46,0.439
17-12-2021,Mexico,North America,Omicron,2,0,1,27,12,0.1558,0.0871,0,0.3211,32.92,1.659
18-08-2020,Spain,Europe,Original,8,0,0,17,20,0.042,0.1818,0,,47.45,0.522
20-06-2021,UK,Europe,Delta,27,0,25,332,432,0.0494,0.1208,9,0.2249,77.2,0.401
29-11-2020,Russia,Europe,Alpha,30,1,28,404,240,0.1149,0.0999,8,0,55.59,0.511
11-03-2022,Japan,Asia,Omicron,59,0,55,862,767,0.0731,,6,0.593,47.71,
19-04-2020,Germany,Europe,Original,2,0,1,28,26,0.0701,0.1402,0,0,91.53,0.4
26-05-2022,Japan,Asia,Omicron BA.2,22,0,,374,418,0.0587,0.0413,3,0.6883,29.93,1.742
04-08-2022,France,Europe,Omicron BA.2,54,0,51,734,702,0.0729,0.0244,3,0.8063,32.65,1.551
15-10-2021,Brazil,South America,Delta,46,2,42,558,506,0.0852,0.1927,,0.251,59.14,0.647
15-01-2021,Russia,Europe,Alpha,4,0,3,61,28,0.1521,0.2066,,0.0013,63.75,0.4
24-10-2022,Brazil,South America,Omicron BA.2,31,0,,365,341,0.0803,0.0588,5,0.5827,17.01,
10-03-2021,Argentina,South America,Alpha,1,0,0,16,8,0.1342,0.1179,,0.0591,57.81,0.4
11-12-2022,South Korea,Asia,Omicron BA.2,1,0,,11,20,0.0435,0.0379,0,0.92,17.45,
25-10-2022,France,Europe,Omicron BA.2,11,0,10,141,209,0.0509,0.0228,0,0.914,17.81,1.017
22-05-2021,Mexico,North America,Delta,8,0,7,136,48,0.169,0.1468,,0.1178,61.44,0.85
15-04-2022,Australia,Oceania,Omicron BA.2,19,0,,238,285,0.0609,,2,0.6333,34.01,1.757
26-04-2020,Mexico,North America,Original,11,0,10,142,,,0.1828,6,0,88.97,0.4
22-09-2021,Germany,Europe,Delta,3,0,2,42,39,0.0832,0.1941,1,0.3639,37.31,0.868
02-02-2020,Italy,Europe,Original,4,0,3,50,,,0.0952,1,,9.99,1.11
15-03-2020,UK,Europe,Original,1,0,0,17,13,0.0648,0.1077,0,0,70.18,0.4
07-01-2021,South Africa,Africa,Alpha,1,0,0,13,3,0.3352,,0,0,53.14,0.663
02-02-2021,Germany,Europe,Alpha,5,0,4,65,75,0.069,0.2233,3,0.0311,61.71,0.57
18-01-2022,Australia,Oceania,Omicron,15,0,14,171,180,0.0741,0.0585,2,0.5254,41.28,1.331
30-10-2020,South Africa,Africa,Original,1,0,0,16,5,0.2267,0.139,,0,51.55,0.52
10-12-2021,Indonesia,Asia,Omicron,6,0,5,60,18,0.3284,0.0906,0,,50.9,0.938
01-12-2020,Japan,Asia,Alpha,2,0,1,29,42,0.0313,,1,0,53.78,0.433
29-08-2020,Germany,Europe,Original,2,0,1,35,40,0.0675,0.0925,0,0,46.28,0.5
12-08-2021,South Korea,Asia,Delta,9,0,0,14,13,0.087,0.1159,0,0.3111,59.53,0.76
29-07-2020,Mexico,North America,Original,1,0,0,14,6,0.1798,0.2074,,,50.4,0.606
13-08-2020,Turkey,Asia,Original,1,0,0,14,6,0.1821,0.1932,0,0,48.94,0.602
04-12-2020,Pakistan,Asia,Alpha,5,0,4,86,15,0.3187,,4,,42.31,0.809
10-11-2022,India,Asia,Omicron BA.2,139,1,,1385,973,0.1355,0.031,,0.5969,42.82,1.371
18-02-2021,Argentina,South America,Alpha,2,0,1,32,14,0.1375,0.2015,1,0.0331,62.23,0.459
29-10-2021,Turkey,Asia,Omicron,14,0,13,207,126,0.1103,0.0947,5,0.2533,44.05,1.172
04-07-2020,Australia,Oceania,Original,1,0,0,13,16,0.0722,0.105,0,0,,0.57
09-04-2021,Mexico,North America,Alpha,1,0,0,14,9,0.1063,0.1898,0,0.0852,61.98,0.4
04-10-2022,Germany,Europe,Omicron BA.2,20,0,19,339,320,0.0591,0.0346,1,0.891,,0.827
02-09-2020,Indonesia,Asia,Original,1,0,0,10,5,0.1932,,0,,,0.519
08-09-2021,Colombia,South America,Delta,5,0,4,60,35,0.1474,0.1002,,0.2432,47.9,0.978
21-05-2022,France,Europe,Omicron BA.2,6,0,5,97,78,0.0741,0.0298,0,0.698,21.43,2.025
16-02-2022,Russia,Europe,Omicron BA.2,40,1,38,643,240,0.1666,0.0666,10,0.365,40.51,1.628
20-09-2020,Mexico,North America,Original,1,0,0,10,10,0.0804,0.0985,0,0,46.31,0.476
05-01-2022,Argentina,South America,Omicron,10,0,9,132,90,0.1138,0.0651,,0.3226,37.88,1.194
18-08-2022,Argentina,South America,Omicron BA.2,14,0,,204,98,0.1442,0.0336,1,0.5429,37.56,1.892
03-04-2021,USA,North America,Delta,2,0,1,36,32,0.0711,0.141,1,0.1237,83.48,
24-05-2020,South Korea,Asia,Original,1,0,0,15,,,0.1715,0,,61.73,0.523
21-02-2022,Russia,Europe,Omicron BA.2,9,0,8,162,90,0.0966,0.0848,,0.3686,30.7,1.51
22-05-2022,Colombia,South America,Omicron BA.2,36,0,,597,216,0.1712,0.0698,,0.4439,21.87,1.385
20-06-2022,Russia,Europe,Omicron BA.2,9,0,8,115,72,0.1247,0.0602,1,0.4729,21.42,1.488
16-02-2021,Argentina,South America,Alpha,1,0,0,16,7,0.1425,0.2229,0,0.0275,,0.4
02-04-2021,Australia,Oceania,Alpha,1,0,0,13,13,0.0633,0.1125,0,0.1251,73.38,0.4
07-06-2021,Pakistan,Asia,Delta,328,8,301,3937,984,0.3404,0.1257,,0.0824,57.83,0.876
10-02-2020,Turkey,Asia,Original,4,0,3,68,40,0.0982,0.1082,1,,9.12,1.062
09-07-2021,Argentina,South America,Delta,7,0,6,101,42,0.164,0.1517,2,0.1666,81.33,0.4
24-05-2022,Germany,Europe,Omicron BA.2,3,0,,38,57,0.0608,0.055,0,0.6983,12.42,1.274
22-03-2020,India,Asia,Original,17,0,16,277,102,0.1654,0.192,,0,73.37,0.4
07-07-2020,France,Europe,Original,37,0,34,628,481,0.0853,0.2061,37,,46.53,0.743
10-07-2022,Turkey,Asia,Omicron BA.2,8,0,,93,72,0.1076,0.0724,,0.4977,43.48,1.523
04-03-2020,Brazil,South America,Original,8,0,7,115,,,0.1139,2,0,76.54,
27-07-2021,Brazil,South America,Delta,3,0,2,52,21,0.1459,0.1753,,0.1764,66.21,0.594
30-11-2020,Turkey,Asia,Alpha,1,0,0,17,9,0.1151,0.2069,0,0,46,0.904
11-09-2020,Colombia,South America,Original,2,0,1,34,16,0.1332,0.1136,,,56.17,0.4
14-06-2021,USA,North America,Delta,15,0,13,215,360,0.043,0.1296,8,0.2424,71.73,0.434
04-04-2021,Indonesia,Asia,Alpha,4,0,3,44,12,0.3262,0.0971,,,57.16,0.501
28-11-2020,France,Europe,Alpha,251,3,240,4351,5773,0.0512,0.2083,158,,39.78,0.712
05-12-2020,South Korea,Asia,Alpha,1,0,0,13,15,0.0627,0.1947,0,0,46.57,
23-09-2022,Argentina,South America,Omicron BA.2,21,0,,272,147,0.1543,0.0485,2,0.5617,32.32,1.58
31-12-2021,Mexico,North America,Omicron,47,1,44,505,470,0.0943,0.0447,5,0.3256,24.84,1.941
03-10-2021,South Korea,Asia,Delta,2,0,1,24,32,0.0649,0.0953,0,0.3849,71.47,0.49
31-12-2020,UK,Europe,Alpha,1,0,0,16,20,0.0456,0.2019,0,0,,0.423
08-09-2020,Mexico,North America,Original,2,0,1,22,20,0.0849,0.0987,0,0,53.39,0.627
01-01-2022,USA,North America,Omicron,14,0,13,223,252,0.069,0.0561,2,0.4994,49.07,0.803
22-03-2021,Italy,Europe,Alpha,1,0,0,12,20,0.0578,0.1397,0,0.1106,86.36,0.4
19-04-2021,South Korea,Asia,Delta,8,0,7,106,112,0.0672,0.1308,2,0.1418,67.38,0.588
10-06-2020,Pakistan,Asia,Original,3,0,2,34,15,0.1915,0.1002,,0,46.7,0.432
09-04-2021,France,Europe,Delta,3,0,2,35,69,0.0553,0.194,1,0.1338,81.69,0.4
20-05-2021,Brazil,South America,Delta,4,0,3,52,40,0.1137,0.1242,1,0.1362,75.78,0.559
20-11-2020,India,Asia,Alpha,52,1,50,676,572,0.0872,0.1473,,,37.6,0.964
17-08-2020,Pakistan,Asia,Original,23,1,21,239,92,0.254,0.1719,9,0,40.27,
21-07-2021,UK,Europe,Delta,3,0,2,53,66,0.0319,0.1777,2,0.2963,60.9,0.559
09-08-2022,Australia,Oceania,Omicron BA.2,1,0,0,14,20,0.0344,,0,0.8282,26.82,1.546
08-04-2021,Mexico,North America,Delta,39,2,34,413,429,0.0761,0.1229,11,0.0931,73.97,0.549
24-01-2021,Brazil,South America,Alpha,7,0,6,80,49,0.1379,0.1356,2,0.0179,70.63,0.4
01-11-2020,Turkey,Asia,Original,6,0,5,97,42,0.1555,0.1291,2,0,46.07,0.548
18-10-2021,South Korea,Asia,Omicron,1,0,0,11,19,0.0607,0.0693,0,0.4,51.61,1.211
08-05-2020,Indonesia,Asia,Original,21,1,19,281,,,,15,0,56.05,0.439
23-02-2022,Indonesia,Asia,Omicron,63,1,59,662,315,0.2005,,9,0.205,43.87,1.59
21-04-2021,Argentina,South America,Delta,56,1,53,577,448,0.1247,0.2217,37,0.096,68.64,
27-11-2021,UK,Europe,Omicron,11,0,10,118,220,0.0372,0.0695,1,0.4594,35.73,1.311
27-04-2020,USA,North America,Original,13,0,12,165,169,0.0767,0.1584,6,,77.8,0.4
17-03-2020,Italy,Europe,Original,5,0,4,54,60,0.0955,0.1795,2,0,89.06,0.4
27-07-2021,UK,Europe,Delta,1,0,0,18,22,0.0683,0.2057,0,0.28,68.1,0.54
17-11-2020,Turkey,Asia,Original,36,0,34,631,324,0.14,0.201,31,0,48.87,0.409
20-01-2022,South Africa,Africa,Omicron,10,0,9,180,40,0.2511,,2,0.2059,45.11,1.519
09-05-2022,Spain,Europe,Omicron BA.2,4,0,3,62,60,0.0739,0.0382,0,0.6833,27.07,1.287
27-07-2020,Japan,Asia,Original,2,0,1,30,48,0.0595,0.1551,1,0,56.62,0.484
09-03-2022,Italy,Europe,Omicron,3,0,,34,72,0.0377,0.0465,0,0.6171,53.65,0.883
24-02-2020,Germany,Europe,Original,8,0,7,114,,,0.1824,5,0,86.71,0.4
11-02-2021,France,Europe,Alpha,4,0,3,61,88,0.0388,0.1541,2,0.0523,73.45,0.4
05-12-2020,Indonesia,Asia,Alpha,3,0,2,54,12,0.266,0.1538,1,,38.82,0.646
13-04-2021,Turkey,Asia,Alpha,3,0,2,36,27,0.1122,0.1292,1,0.0892,81.23,0.4
25-05-2021,Pakistan,Asia,Delta,40,1,38,556,160,0.234,0.1896,29,0.0637,81.72,0.4
16-09-2022,Argentina,South America,Omicron BA.2,4,0,,51,40,0.0915,0.0466,,0.5528,41.72,1.637
16-10-2020,USA,North America,Original,328,4,303,5202,4592,0.0519,,114,0,,0.47
06-04-2021,Japan,Asia,Delta,13,0,12,210,208,0.0575,0.2114,8,0.1486,72.25,0.618
11-11-2022,UK,Europe,Omicron BA.2,2,0,1,27,36,0.0497,,0,0.92,35.31,1.489
10-10-2022,Canada,North America,Omicron BA.2,1,0,,12,22,0.0292,0.0267,0,0.9,30.83,1.175
13-12-2020,Canada,North America,Alpha,1,0,0,12,19,0.0539,0.1163,0,0,55.29,0.446
06-10-2020,Indonesia,Asia,Original,7,0,6,113,21,0.3236,0.1983,6,0,53.22,0.458
02-09-2020,India,Asia,Original,336,4,317,3573,2016,0.1604,0.1114,76,0,37.32,
26-03-2021,Mexico,North America,Delta,13,1,12,188,78,0.1705,0.1872,6,0.0791,70.01,0.644
21-08-2022,UK,Europe,Omicron BA.2,1,0,0,11,24,0.0359,0.022,0,0.8403,12.08,1.768
21-03-2020,USA,North America,Original,13,0,12,143,312,0.0208,0.1221,4,0,89.01,0.4
11-10-2022,Argentina,South America,Omicron BA.2,17,0,,252,136,0.1242,0.0632,3,0.579,29.95,1.15
15-10-2021,Turkey,Asia,Delta,9,0,8,108,90,0.0914,0.2035,4,0.2648,68.71,0.665
17-08-2020,Australia,Oceania,Original,1,0,0,15,22,0.0397,0.185,0,0,58.56,0.555
09-04-2021,Russia,Europe,Alpha,20,1,18,250,160,0.1331,0.1416,6,0.0952,57.4,0.463
09-04-2021,Turkey,Asia,Alpha,153,1,145,1823,918,0.1685,0.1957,61,0.0832,66.88,0.4
28-03-2021,Turkey,Asia,Alpha,15,0,14,178,120,0.1259,0.216,,0.0553,82.24,0.4
31-07-2021,Colombia,South America,Delta,6,0,5,109,66,0.084,,4,0.1854,60.38,0.559
08-07-2021,South Africa,Africa,Delta,40,1,37,529,120,0.3407,0.1242,13,0.0991,65.24,
25-01-2021,Turkey,Asia,Alpha,2,0,1,26,18,0.1266,0.1672,,0.0238,59.79,0.704
22-12-2022,Japan,Asia,Omicron BA.2,1,0,0,12,17,0.064,0.0247,0,0.92,10.5,1.684
04-05-2021,UK,Europe,Delta,1,0,0,15,18,0.0462,0.1259,0,0.168,59.24,0.607
13-02-2020,Colombia,South America,Original,1,0,0,10,8,0.1139,0.0995,,0,22.92,0.99
18-01-2022,Pakistan,Asia,Omicron,320,0,18,327,80,0.2359,0.0623,3,0.1765,43.48,0.944
24-02-2021,Russia,Europe,Alpha,18,0,16,200,198,0.0991,0.2211,,0.031,55.5,0.403
24-09-2020,Germany,Europe,Original,1,0,0,16,21,0.0612,0.1806,0,0,53.31,0.45
18-05-2020,Colombia,South America,Original,3,0,2,50,24,0.1372,0.1692,1,0,47.28,0.414
04-02-2020,Germany,Europe,Original,1,0,0,15,22,0.0521,0.1716,0,0,16.85,0.862
16-05-2021,France,Europe,Delta,3,0,2,42,48,0.0544,0.1388,1,0.1924,65.82,0.5
13-08-2021,Canada,North America,Delta,7,0,6,109,161,0.0664,0.2008,5,0.3245,45.92,0.95
09-04-2020,Argentina,South America,Original,3,0,2,53,30,0.1156,0.1119,1,0,70.23,0.4
17-06-2021,South Korea,Asia,Delta,2,0,1,31,32,0.0643,0.1083,0,0.23,64.48,0.704
31-07-2022,Japan,Asia,Omicron BA.2,7,0,6,83,98,0.0783,0.0395,0,0.8066,31.05,1.134
27-05-2022,Australia,Oceania,Omicron BA.2,1,0,0,17,16,0.0631,0.0436,0,0.7142,17.78,1.337
28-08-2020,UK,Europe,Original,26,0,23,290,442,0.0568,0.1763,9,,47.93,0.728
25-09-2021,South Africa,Africa,Delta,6,0,5,104,24,0.2533,0.1763,4,0.138,45.97,1.063
28-01-2021,Australia,Oceania,Alpha,1,0,0,14,21,0.0659,0.1448,0,0.0326,75.13,0.4
07-11-2021,Pakistan,Asia,Omicron,19,0,17,259,57,0.3319,0.0945,3,0.1524,36.6,1.617
30-03-2022,Turkey,Asia,Omicron BA.2,59,0,,831,649,0.0935,,14,0.3972,35.29,1.294
19-08-2021,USA,North America,Delta,-6,0,5,69,96,0.0555,0.0924,1,0.3044,50.86,0.815
02-03-2020,Russia,Europe,Original,5,0,4,86,50,0.1055,0.1418,3,0,91.48,0.4
19-04-2020,Colombia,South America,Original,3,0,2,51,18,0.1641,,2,0,70.07,0.4
12-01-2021,Colombia,South America,Alpha,2,0,1,31,12,0.176,0.1605,1,,74.7,0.4
09-10-2020,India,Asia,Original,57,1,53,724,570,0.098,0.0915,19,,60.04,0.4
28-04-2022,Argentina,South America,Omicron BA.2,3,0,2,49,30,0.096,0.045,0,0.4349,24.32,1.777
10-03-2021,South Africa,Africa,Alpha,1,0,0,14,4,0.237,0.1069,0,,65.34,0.402
24-09-2022,Pakistan,Asia,Omicron BA.2,19,0,,223,57,0.3459,0.0636,2,,10.62,1.711
09-07-2020,Japan,Asia,Original,33,0,31,349,495,0.0724,0.1338,11,0,70.35,0.4
07-05-2022,Germany,Europe,Omicron BA.2,6,0,,93,144,0.0389,0.0364,0,0.6751,36.76,1.79
30-03-2022,Argentina,South America,Omicron BA.2,13,0,12,177,78,0.1606,0.0579,1,0.4094,28.33,1.263
19-11-2022,Turkey,Asia,Omicron BA.2,7,0,6,69,63,0.1157,,0,0.6122,24.04,1.179
07-11-2020,Germany,Europe,Original,4,0,3,40,88,0.0648,,1,0,,0.432
30-01-2021,Turkey,Asia,Alpha,4,0,3,59,24,0.1549,0.1485,,,56.11,0.721
24-08-2020,Brazil,South America,Original,12,0,11,162,132,0.1034,0.1521,,0,35.07,0.817
05-10-2021,South Korea,Asia,Delta,3,0,2,37,45,0.0798,0.1875,1,0.3965,44.02,0.981
29-07-2020,India,Asia,Original,83,1,77,1489,581,0.16,0.1376,38,0,51.66,0.418
03-12-2022,South Africa,Africa,Omicron BA.2,30,0,28,313,120,0.2474,0.0378,3,0.3463,19.93,2.694
26-04-2020,Spain,Europe,Original,3,0,2,29,51,0.0387,,1,0,,0.4
27-08-2020,Japan,Asia,Original,1,0,0,15,23,0.0422,0.1449,0,,43.75,0.767
27-12-2020,Brazil,South America,Alpha,12,0,11,211,120,0.0937,0.2023,9,0,,0.554
30-10-2022,Mexico,North America,Omicron BA.2,7,0,6,76,56,0.1135,,1,0.5844,17.62,1.768
26-12-2020,Japan,Asia,Alpha,4,0,3,71,68,0.046,0.1355,2,0,50.7,0.487
04-04-2022,Indonesia,Asia,Omicron BA.2,6,0,,84,30,0.2123,0.0551,,0.223,38.03,1.824
09-04-2021,South Korea,Asia,Alpha,1,0,0,13,15,0.0556,0.1996,0,0.1258,60.16,0.583
03-04-2022,South Korea,Asia,Omicron BA.2,1,0,,10,15,0.0761,,0,0.6135,37.82,1.32
02-01-2021,Argentina,South America,Alpha,1,0,0,17,7,0.1615,0.2019,,0,54.51,0.474
17-04-2021,South Africa,Africa,Delta,10,0,9,169,40,0.254,0.1639,,0.031,55.89,0.599
06-06-2020,South Africa,Africa,Original,2,0,1,26,10,0.2177,0.1972,1,0,42.86,0.404
14-11-2022,Australia,Oceania,Omicron BA.2,1,0,0,13,23,0.0386,0.0381,0,0.92,30.92,1.447
12-04-2022,Turkey,Asia,Omicron BA.2,51,0,47,862,561,0.0925,0.0492,,0.4044,13.27,2.592
17-04-2021,South Africa,Africa,Delta,2,0,1,26,10,0.1927,0.1393,0,0.057,55.38,
26-06-2020,Colombia,South America,Original,3,0,2,51,24,0.1292,0.1674,2,0,60.64,0.505
28-10-2022,USA,North America,Omicron BA.2,65,0,,816,910,0.0701,0.0203,2,0.92,8.15,2.157
11-10-2021,Spain,Europe,Delta,2,0,1,31,26,0.0828,0.1192,1,0.3949,56.9,0.674
03-07-2020,Indonesia,Asia,Original,10,0,9,166,40,0.2471,0.1103,4,,59.65,0.4
09-10-2022,Colombia,South America,Omicron BA.2,49,0,,823,539,0.0935,0.0478,8,0.5838,23.74,1.475
19-03-2021,Australia,Oceania,Alpha,2,0,1,32,44,0.0568,0.1565,1,0.0968,72.32,0.4
05-09-2020,Germany,Europe,Original,10,0,9,175,120,0.0714,0.1429,4,,51.97,0.54
09-04-2020,Indonesia,Asia,Original,6,0,5,108,24,0.2532,0.091,,,75.12,0.4
05-10-2021,Germany,Europe,Delta,1,0,0,17,16,0.051,0.143,0,0.3747,52.01,
24-07-2021,India,Asia,Delta,364,5,344,6579,2912,0.1283,0.2258,,0.1891,84.22,0.4
04-04-2022,Argentina,South America,Omicron BA.2,1,0,,12,11,0.1026,,0,0.3978,31.93,1.542
14-06-2021,Mexico,North America,Delta,2,0,1,26,16,0.1173,,1,0.1394,75.86,0.56
07-09-2020,USA,North America,Original,5,0,4,68,105,0.0354,0.1011,1,0,37.72,0.736
21-12-2020,South Africa,Africa,Alpha,1,0,0,14,3,0.3412,0.1985,0,0,49.59,0.582
26-04-2021,Brazil,South America,Delta,79,2,73,965,553,0.1403,0.1527,35,0.094,63.78,0.627
19-02-2022,Pakistan,Asia,Omicron BA.2,1,0,0,15,5,0.204,0.0762,0,0.2125,33.57,1.881
15-12-2022,France,Europe,Omicron BA.2,2,0,1,27,46,0.0475,0.0376,0,0.92,29.13,1.383
28-04-2022,Pakistan,Asia,Omicron BA.2,19,0,18,204,95,0.1922,0.0596,3,,13.55,2.582
04-09-2021,Australia,Oceania,Delta,1,0,0,11,12,0.0933,,0,0.3318,67.93,0.434
30-03-2021,UK,Europe,Delta,14,0,13,142,182,0.0786,0.1123,4,0.1126,58.91,0.738
01-04-2020,Turkey,Asia,Original,6,0,5,107,42,0.1544,0.1898,3,0,86.36,0.4
25-02-2020,Brazil,South America,Original,15,0,13,196,,,0.1651,7,0,81.82,0.4
07-06-2021,Italy,Europe,Delta,25,1,23,452,325,0.0762,0.1793,12,0.2092,54.62,0.645
20-04-2022,Canada,North America,Omicron BA.2,3,0,2,54,69,0.0297,0.0332,0,0.6605,32.98,1.791
08-02-2020,France,Europe,Original,2,0,1,25,,,0.1048,0,0,13.31,1.157
11-08-2020,Canada,North America,Original,2,0,1,24,26,0.0648,0.2026,1,0,49.91,0.4
10-04-2022,Italy,Europe,Omicron BA.2,2,0,1,30,36,0.0505,0.0361,0,0.652,,1.486
18-03-2022,Pakistan,Asia,Omicron BA.2,18,0,,251,72,0.2457,,4,0.2209,27.63,1.67
21-05-2022,France,Europe,Omicron BA.2,1,0,0,15,23,0.0517,0.0504,0,0.6998,18.3,2.336
26-09-2021,Japan,Asia,Delta,7,0,6,100,147,0.0469,0.2005,3,0.3628,38.28,0.891
28-01-2020,Russia,Europe,Original,1,0,0,16,,,0.1806,0,0,16.82,0.801
14-03-2020,Australia,Oceania,Original,7,0,6,126,140,0.0395,0.2042,5,0,72.13,0.4
26-08-2022,Colombia,South America,Omicron BA.2,2,0,1,24,22,0.0838,0.0453,0,0.542,27.73,1.455
08-02-2020,South Africa,Africa,Original,3,0,2,46,12,0.2496,0.1934,,0,18,0.664
08-07-2020,Australia,Oceania,Original,4,0,3,56,76,0.0543,0.1324,1,,48.85,0.506
30-12-2020,Mexico,North America,Alpha,6,0,5,102,42,0.1272,0.1252,,,65.89,0.492
24-03-2022,South Korea,Asia,Omicron BA.2,22,0,21,299,418,0.0622,0.0536,3,0.6093,34.58,
26-09-2020,Canada,North America,Original,5,0,4,60,60,0.0886,0.207,2,0,39.43,0.786
28-11-2022,India,Asia,Omicron BA.2,55,0,51,913,440,0.1103,0.0355,5,0.6249,29.32,1.234
20-09-2021,USA,North America,Delta,22,0,21,255,440,0.0448,0.1699,10,0.3616,50.72,0.872
28-05-2022,UK,Europe,Omicron BA.2,30,0,,351,480,0.0569,0.0413,2,0.7082,7.37,1.981
15-04-2022,Canada,North America,Omicron BA.2,1,0,,11,24,0.0445,,0,0.6508,12.17,1.519
25-11-2022,Brazil,South America,Omicron BA.2,51,0,,527,510,0.0906,0.0396,,0.6187,36.23,1.787
11-11-2022,Brazil,South America,Omicron BA.2,288,3,278,4968,2016,0.1398,0.037,32,0.6337,28.15,1.687
23-01-2022,Argentina,South America,Omicron,7,0,6,85,63,0.1151,0.071,1,0.3568,43.51,1.333
25-09-2020,Pakistan,Asia,Original,29,1,27,317,116,0.2658,0.1534,,0,52.67,0.562
29-12-2021,Argentina,South America,Omicron,5,0,4,56,55,0.0913,,,0.3222,44.41,1.158
19-06-2021,Argentina,South America,Delta,17,1,15,269,136,0.1268,0.2401,14,0.1546,83.42,0.4
12-04-2021,Germany,Europe,Alpha,1,0,0,15,18,0.0599,0.1146,0,0.1286,65.06,0.563
16-09-2020,South Africa,Africa,Original,12,0,11,157,60,0.1938,0.1493,,0,49.3,0.4
06-10-2021,South Korea,Asia,Omicron,4,0,3,63,96,0.0397,0.0435,0,0.3773,50.38,1.381
01-01-2022,Russia,Europe,Omicron,1,0,0,11,11,0.0904,0.0844,0,0.3369,53.47,1.308
24-09-2020,South Africa,Africa,Original,1,0,0,15,5,0.1983,0.1407,,0,52.03,
27-12-2020,India,Asia,Alpha,192,3,180,2555,1728,0.0989,0.1843,85,0,,
06-08-2021,Turkey,Asia,Delta,24,0,22,284,216,0.1126,0.1383,6,0.1801,67.99,0.568
17-10-2020,UK,Europe,Original,1,0,0,12,13,0.0739,,0,0,53.69,0.535
17-06-2022,Turkey,Asia,Omicron BA.2,1,0,0,16,6,0.994084567,0.0605,0,0.4785,14.44,2.717
22-10-2022,Turkey,Asia,Omicron BA.2,5,0,4,59,50,0.1054,0.0649,0,0.5931,32.77,1.81
13-09-2022,Indonesia,Asia,Omicron BA.2,82,1,77,947,410,0.2,0.0597,9,,38.23,1.113
27-09-2022,Russia,Europe,Omicron BA.2,3,0,2,45,33,0.0952,0.0629,0,0.5793,37.18,1.071
25-03-2020,Mexico,North America,Original,7,0,6,116,49,0.1585,0.1734,,,80.8,0.4
03-02-2022,Colombia,South America,Omicron BA.2,5,0,4,69,35,0.1158,0.0715,1,0.3608,,1.213
08-04-2022,Russia,Europe,Omicron BA.2,95,0,4,56,45,0.1355,0.0547,0,0.4073,20.11,2.234
31-07-2021,Japan,Asia,Delta,16,0,15,288,336,0.0463,0.1398,9,0.2963,76.14,0.42
07-02-2020,Germany,Europe,Original,3,0,2,40,42,0.0828,,1,0,9.17,
05-12-2020,USA,North America,Alpha,2,0,1,34,32,0.066,0.17,1,,46.02,0.931
26-10-2021,Brazil,South America,Omicron,19,0,18,192,114,0.1546,0.0904,5,0.2704,46.48,0.989
17-10-2020,Colombia,South America,Original,1,0,0,13,6,0.1807,0.1908,,0,54.4,0.597
08-09-2021,Russia,Europe,Delta,96,3,89,1011,960,0.0873,0.1307,29,0.2101,66.43,0.69
26-11-2020,Germany,Europe,Alpha,1,0,0,15,13,0.0813,,0,0,34.09,0.74
23-11-2021,Mexico,North America,Omicron,10,0,9,180,90,0.1037,0.075,3,0.2836,,0.992
07-06-2022,Pakistan,Asia,Omicron BA.2,20,0,18,314,100,0.1993,,5,0.2757,10.5,2.457
23-12-2022,Japan,Asia,Omicron BA.2,4,0,,43,76,0.0479,0.0282,0,0.92,38.23,1.513
01-03-2021,USA,North America,Alpha,8,0,7,124,128,0.0491,0.1665,4,0.0893,61.97,0.658
12-01-2022,Pakistan,Asia,Omicron,28,0,26,509,140,0.2065,0.0915,8,,45.45,1.429
08-08-2020,South Korea,Asia,Original,1,0,0,13,19,0.0317,0.0987,0,0,43.33,0.623
23-01-2022,Japan,Asia,Omicron,52,0,48,637,624,0.0784,0.0718,11,0.5316,44.97,0.908
03-11-2021,South Africa,Africa,Delta,1,0,0,14,3,0.3316,0.2297,,0.1399,57.86,0.698
28-12-2022,Russia,Europe,Omicron BA.2,26,0,,358,234,0.1205,0.0431,,0.6574,37.86,1.643
26-04-2021,Pakistan,Asia,Delta,4,0,3,48,16,0.2405,0.2593,2,0.0674,68,0.414
